Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
0.442039911710786,-2.8220409036333,3.72992976910627,0.0102385834416263,0.00630159635068816,0.0168623202137532,1,0,1,1,1
0.189527903703592,-2.8676684138169,3.68260360173619,0.0118477113815627,0.00697146092442955,0.018334268759432,2,4.1,1,1,1
-0.0405745329783994,-2.91492745368118,3.53512706770054,0.0118622018373413,0.00693310862236868,0.0181848663931953,3,8.2,1,1,1
-0.282377602898202,-2.93993661154055,3.48366299115344,0.0104930528587611,0.00613657976390437,0.0160983535583215,4,12.3,1,1,1
-0.288168817627506,-2.98603195174775,3.35727736433212,0.00960283633146031,0.00550423508255088,0.0143118932420461,5,16.4,1,1,1
-0.258653272462307,-2.89698494498697,3.36160562618655,0.0075458744109379,0.00427109638111912,0.0110416125892648,6,20.5,1,1,1
-0.103418077217643,-2.91701507505447,3.35399317481836,0.0122781176289915,0.00672981003948191,0.0171260062498457,7,24.6,1,1,1
-0.0553676606820909,-3.00664166144098,3.36831053008381,0.0135566458675086,0.00750452118602389,0.0191934588204465,8,28.7,1,1,1
-0.135817822166077,-2.91584644567048,3.3333759170524,0.00933497423193964,0.00527189871866445,0.0136374338394637,9,32.8,1,1,1
-0.0367246568405077,-2.92001311887962,3.33852345063954,0.00897872428193802,0.00527591046559867,0.0139076047241234,10,36.9,1,1,1
0.187222660185716,-2.89048896287742,3.21358251029989,0.0106772599130191,0.00629362195491461,0.0165680799499763,11,41,1,1,1
0.401697701451287,-2.85902057119545,3.22359540402739,0.0102244699590886,0.0061913089347775,0.0164931045480893,12,45.1,1,1,1
0.5459960893856,-2.75610121786647,3.2653828338024,0.0117840470376334,0.00727247410491153,0.0194430918159886,13,49.2,1,1,1
0.521871184404087,-2.76814676448973,3.279672856538,0.00997985561894534,0.00657241788384304,0.0173740672272805,14,53.3,1,1,1
0.598847257830099,-2.82983399057166,3.23004859606374,0.00862375948652017,0.00557932831462448,0.0145957725894658,15,57.4,1,1,1
0.424602243842287,-2.97753618701133,3.37376776047776,0.00793539462564883,0.0050948382451746,0.0135542887216744,16,61.5,1,1,1
0.147949632688477,-3.07324318380305,3.51003511195688,0.00837564364157315,0.00536340965359677,0.0146304375223207,17,65.6,1,1,1
-0.187519709087192,-3.04240789757811,3.54200812770188,0.00876202519641644,0.00575090692446878,0.0157613105149461,18,69.7,1,1,1
-0.40332121691824,-3.06081334076957,3.50352669266009,0.0103137290105698,0.0067723149600869,0.0185285070020206,19,73.8,1,1,1
-0.631953910080747,-3.15327438124738,3.49551900984228,0.00762703697995477,0.00510635910185272,0.014052804960011,20,77.9,1,1,1
-0.481038098894172,-3.11485950450007,3.62221852521405,0.00915539430694523,0.00583402664046791,0.0158153531028932,21,82,1,1,1
-0.187309689073381,-3.21078433078681,3.67618111189975,0.00679946609169649,0.00422303282063701,0.0113402843943284,22,86.1,1,1,1
-0.132274853778725,-3.33620526781084,3.80097627950638,0.00737876217854596,0.00484038001459911,0.0132255420330037,23,90.2,1,1,1
0.0243733939581406,-3.45727851714956,3.81137290333015,0.0085945138996719,0.0055327113616476,0.0150537166729978,24,94.3,1,1,1
0.0611498033180373,-3.2868501385291,3.76604752929693,0.00827705007265155,0.00532955071822178,0.0146103651020046,25,98.4,1,1,1
0.186924787115887,-3.21353618292852,3.86995461831323,0.00793808594734131,0.00522078462838949,0.0143380283548419,26,102.5,1,1,1
0.34854929441262,-3.08975227247143,3.92967112458904,0.0108828986989705,0.00688398011671978,0.0186097299905593,27,106.6,1,1,1
0.719583444959441,-3.07143877652695,3.79044739471248,0.0126267688449683,0.00744595288895387,0.0195924118442688,28,110.7,1,1,1
0.650376870514731,-3.07471468449788,3.71757046888635,0.00928631295054209,0.00573663230453695,0.0153624344835461,29,114.8,1,1,1
0.629510815519241,-3.22658369814213,3.74252081782293,0.00775245766676856,0.00483934612590889,0.0130177658911156,30,118.9,1,1,1
0.575480017924624,-3.14158116329408,3.79839915011126,0.00859317587524016,0.00524455702945027,0.0139592094382564,31,123,1,1,1
0.232389347539452,-3.10365272287571,3.77239145002146,0.00970974067377834,0.00617331756417428,0.0167797530002976,32,127.1,1,1,1
-0.0493322273594297,-3.10938866762523,3.73922668673743,0.011049482924242,0.00690251350998888,0.0185847953163594,33,131.2,1,1,1
-0.0680195119262412,-3.12357906064056,3.68248510579424,0.015768117345729,0.010270175410266,0.0280270927142362,34,135.3,1,1,1
-0.134872449886662,-3.09866173114358,3.799001561308,0.0125631999794134,0.00833174854652334,0.0228643752461267,35,139.4,1,1,1
-0.287710385226243,-3.09066170035942,3.90569017969232,0.0118784835360685,0.00802394060440774,0.0221394231846587,36,143.5,1,1,1
-0.309645467775695,-3.13052522261594,3.97252980609513,0.0103836505341569,0.00708106543861528,0.0195915925725533,37,147.6,1,1,1
-0.388287758845969,-3.19154417403873,3.88597344063398,0.00992220969899994,0.00696009852379115,0.0194049832313066,38,151.7,1,1,1
-0.542029421313424,-3.21554049992657,3.94727442008653,0.00919516842979423,0.00659043544232855,0.0184742747787534,39,155.8,1,1,1
-0.42699831982631,-3.07367604412864,3.97695787546447,0.0067533984718368,0.00461994298471319,0.0127856078069626,40,159.9,1,1,1
