Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,2,4.1,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,3,8.2,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,4,12.3,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,5,16.4,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,6,20.5,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,7,24.6,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,8,28.7,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,9,32.8,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,10,36.9,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,11,41,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,12,45.1,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,13,49.2,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,14,53.3,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,15,57.4,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,16,61.5,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,17,65.6,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,18,69.7,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,19,73.8,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,20,77.9,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,21,82,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,22,86.1,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,23,90.2,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,24,94.3,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,25,98.4,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,26,102.5,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,27,106.6,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,28,110.7,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,29,114.8,1,1,11
NaN,NaN,NaN,NaN,NaN,NaN,30,118.9,1,1,11
-0.345986279804324,0.192801639105006,-3.6665323239974,0.010214083191641,0.00588539087071596,0.0180643854434703,31,123,1,1,11
-0.588087859887268,0.361343699844212,-3.85717991267315,0.0126239980613303,0.00706715018565494,0.0223638781456694,32,127.1,1,1,11
-0.489445602978855,0.253244556696978,-3.79613638350706,0.0105024194897935,0.0060726984173036,0.0189337559076435,33,131.2,1,1,11
-0.431163157623669,0.297858124696521,-3.92122818228684,0.0133048349856736,0.00791487276510981,0.024177261186728,34,135.3,1,1,11
-0.377507445761395,0.473154240149396,-3.94315637129411,0.0106319123212269,0.00653847127806235,0.0185201378996437,35,139.4,1,1,11
-0.470266733659672,0.607599540626919,-3.9950236819682,0.0101642311430187,0.00660935875089091,0.0186743086522428,36,143.5,1,1,11
-0.337597783253319,0.802348042264923,-4.0190473027874,0.00864355664302174,0.00623769770124395,0.0180081835184517,37,147.6,1,1,11
-0.224452490250014,0.70661526649879,-3.92934813551152,0.00940260149152824,0.00700579838505637,0.0199329625664884,38,151.7,1,1,11
-0.263238260657326,0.562020371370465,-3.93498874356595,0.010318125066815,0.0077204413027809,0.0220479795123589,39,155.8,1,1,11
-0.539240130883724,0.478326441032297,-3.75199509522405,0.0126683236142966,0.00833212771805325,0.0234867538837592,40,159.9,1,1,11
-0.332843032662802,0.598740131513574,-3.74602329466695,0.0129870217675311,0.00859738409486991,0.0235817558217255,41,164,1,1,11
-0.110177808902046,0.760780911018733,-3.76568049262946,0.0111877640669157,0.00771336320996868,0.0213770343564188,42,168.1,1,1,11
0.00491744101037758,0.726140858841657,-3.79471892773485,0.0128717633506659,0.0090814602605626,0.0253282730825991,43,172.2,1,1,11
-0.0573228867301251,0.629664555157502,-3.86274641635833,0.0138170312541875,0.00957797377173879,0.0266050749490637,44,176.3,1,1,11
0.0677373105214873,0.689305064900982,-3.83016065229859,0.0135752882576441,0.00906601663803282,0.0249235326851977,45,180.4,1,1,11
0.20190653874591,0.768390564199221,-3.80607657399005,0.0100634326993422,0.00738987494986124,0.020832415337966,46,184.5,1,1,11
0.249351623446221,0.790156397890285,-3.66806728446991,0.00915513817235138,0.00690631769875442,0.0195767507328879,47,188.6,1,1,11
0.214339321300084,0.785954823468767,-3.69630795841563,0.00984465849744103,0.00734231662481169,0.0207736310039336,48,192.7,1,1,11
0.202967892138011,0.794947313099367,-3.7154958809387,0.0106852631208485,0.00765302335077941,0.0214491453541678,49,196.8,1,1,11
0.20878247862205,0.743444350473248,-3.66209363252635,0.0107319631285385,0.00843848296223366,0.0241463627993203,50,200.9,1,1,11
0.258049804725868,0.740240310308268,-3.64100216730375,0.00975011235737275,0.00754454631875183,0.0215238437740534,51,205,1,1,11
0.224034037932692,0.738292547801054,-3.7112939609698,0.00932180059894446,0.007536424527714,0.0217296558166318,52,209.1,1,1,11
-0.105290797633523,0.668628586857594,-3.73554416974614,0.00939015129514404,0.00699454331832404,0.0198333897236123,53,213.2,1,1,11
-0.253827976566989,0.664665040921193,-3.75438468730251,0.00919300125438497,0.00665609033175711,0.0187833538770492,54,217.3,1,1,11
-0.235797872854626,0.650546130542766,-3.69897227350906,0.00984118831514809,0.00705264169707707,0.0198971682985849,55,221.4,1,1,11
-0.301095525268718,0.551201820824915,-3.63642979200174,0.0105551510302867,0.00782479324268232,0.0222043972258063,56,225.5,1,1,11
-0.371276158408438,0.554099219982517,-3.68691968358817,0.0104250742564332,0.00747168944079696,0.0210787889362386,57,229.6,1,1,11
-0.190156155709333,0.48370646995205,-3.64790813405536,0.0113428483756084,0.00786665827176708,0.0221204050900826,58,233.7,1,1,11
-0.223566696532109,0.629995745972733,-3.73871781182884,0.0105653467157174,0.00793672728635429,0.0228422353469069,59,237.8,1,1,11
-0.28236570708475,0.546276356268891,-3.70187868010361,0.0103403712438584,0.0068134944142233,0.0189185380999966,60,241.9,1,1,11
-0.236729020252279,0.540327150653666,-3.82023528449171,0.0111683801915121,0.00709037793815518,0.0193108050484677,61,246,1,1,11
-0.180435750098718,0.529523644458756,-3.78833993304727,0.0110454626822943,0.00625270429100724,0.0161827541888015,62,250.1,1,1,11
0.22350690355524,0.583027780318228,-3.7812792131199,0.0106768598845222,0.00631508820117253,0.0166437181904721,63,254.2,1,1,11
0.26270560202931,0.649952080618743,-3.8008457412175,0.0107286053075012,0.00680909913531515,0.0184248301006921,64,258.3,1,1,11
0.260307073565339,0.722231915571536,-3.81867999568333,0.0104254946138248,0.00659219212633288,0.0178153356827378,65,262.4,1,1,11
0.230530797053486,0.734101846699948,-3.82480719667092,0.0104180553314867,0.00653101464792875,0.0175974270073812,66,266.5,1,1,11
0.379448593332237,0.672079683674592,-3.81342778137527,0.00967914965566418,0.00608525736671812,0.016412808886028,67,270.6,1,1,11
0.353772405040335,0.77963456859184,-3.84823289226485,0.00912984404821045,0.00560217075315262,0.0149784858085655,68,274.7,1,1,11
0.275211497445375,0.72281515801951,-3.70340205852431,0.0102651648834208,0.00584121980238053,0.015137923255129,69,278.8,1,1,11
0.514505634568906,0.884952266691889,-3.79951269328922,0.0101868151853579,0.00586652071209042,0.0152860521210014,70,282.9,1,1,11
0.715603623319118,0.777024408199801,-3.68489715737202,0.0101455270005252,0.00629190523289674,0.0168874102697034,71,287,1,1,11
0.850844150801768,0.774724092127257,-3.65431361492447,0.010111446167303,0.00659599943098755,0.0180083698663227,72,291.1,1,1,11
0.539076144288602,0.721827624452566,-3.6358465299487,0.0102510619736635,0.00669924275739216,0.0183895495807671,73,295.2,1,1,11
0.0274707562745177,0.730172095709797,-3.53577706271737,0.0105468069271049,0.00664294375427717,0.0206315665933734,74,299.3,1,1,11
-0.11027376568699,0.662530984721279,-3.52987593677812,0.0132891513893762,0.0087389775892271,0.0262999298379875,75,303.4,1,1,11
-0.0648312490949616,0.657767194396128,-3.62938690982693,0.0100524263717387,0.00628045983099341,0.0178254636228375,76,307.5,1,1,11
0.134976319809119,0.592124740288152,-3.6779241530786,0.00957191138494416,0.00617928853126249,0.0176477116959702,77,311.6,1,1,11
0.309156204406028,0.595183653023784,-3.75675446685648,0.00976747585246092,0.00635336321436626,0.0180171404270456,78,315.7,1,1,11
0.285235764477612,0.606614002828881,-3.69968468724889,0.0100488170100787,0.00658381797547137,0.0190113469029693,79,319.8,1,1,11
0.353677207224891,0.504641636948016,-3.64239521386577,0.00839624830244271,0.00544625686863305,0.015361020717407,80,323.9,1,1,11
