Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
-0.426684534495765,0.696552652951762,4.60043419666356,0.0136688315093616,0.00994260903384946,0.0280019374790164,1,0,1,1,2
-0.132261222636895,0.627561635005109,4.64862112258746,0.0143782507865917,0.0100931889379851,0.0281633395696419,2,4.1,1,1,2
0.023484291879956,0.646221348847618,4.57380506941016,0.0158978843835465,0.0114989931728824,0.0323349789753604,3,8.2,1,1,2
0.158619800137725,0.740669399291426,4.53235911970993,0.0150523377647042,0.0109513709055299,0.0309196872216691,4,12.3,1,1,2
0.136835019890272,0.845112320629784,4.4884838638515,0.0173570281956939,0.0129862047602884,0.0371979773966749,5,16.4,1,1,2
0.369244871295764,0.722839305834469,4.62295870602217,0.013982671836514,0.00998877162861792,0.0280286773655091,6,20.5,1,1,2
0.446973842068484,0.641424418651782,4.5388552364851,0.0136465128476441,0.00980896870747085,0.0275188180674897,7,24.6,1,1,2
0.191684101048578,0.569041850859825,4.65155531031104,0.0124272434641111,0.00905611520442493,0.0254885738865467,8,28.7,1,1,2
-0.0125271039278088,0.469042446331333,4.76532489701967,0.0106179393662668,0.00755446062918415,0.0211377489614157,9,32.8,1,1,2
-0.397307930129081,0.498610165998907,4.68224343063268,0.00793985835503612,0.00574678785245988,0.0161480600837084,10,36.9,1,1,2
-0.661069456876784,0.527006400461876,4.57901650814587,0.00775575324338018,0.00577650064977432,0.0163403283878595,11,41,1,1,2
-0.899780967167438,0.526468975695034,4.36228440420977,0.00686781270184127,0.00510505837010719,0.0144345256160128,12,45.1,1,1,2
-0.86906408481826,0.615877942118327,4.34328623446892,0.00753217177840385,0.00548461935106328,0.0154336573517807,13,49.2,1,1,2
-1.12833570903276,0.472900170796053,4.31623019173638,0.00781719526373691,0.00589687868654305,0.0167280269933892,14,53.3,1,1,2
-1.10062515900955,0.479263134434744,4.2817644100157,0.00817450267964301,0.00617004532282386,0.0175051957926791,15,57.4,1,1,2
-1.10636030058225,0.415973203914659,4.22305077613989,0.00713874046441047,0.00526463171531362,0.0148588320056787,16,61.5,1,1,2
-1.1554606218464,0.397535295942996,4.21887584612835,0.00582702466439499,0.00420465814410026,0.0118060097355446,17,65.6,1,1,2
-1.31235766533677,0.496125643491141,4.15579892578322,0.00571317811053132,0.00421569735107416,0.0118998860702265,18,69.7,1,1,2
-1.48268748624277,0.66822103216711,4.03248355044902,0.00545601054176962,0.00411381781732687,0.0116687345188916,19,73.8,1,1,2
-1.30056613058798,0.687935907624523,4.10750450640923,0.00909084069172213,0.00684685979365003,0.0194162124807505,20,77.9,1,1,2
-1.10903942142628,0.744182000075249,4.31374220172555,0.00743995456525976,0.00567340384589276,0.0161476223103585,21,82,1,1,2
-0.937125009685214,0.735475001626626,4.29729976620215,0.00700418658618563,0.00524758799437754,0.014881379641772,22,86.1,1,1,2
-0.794177142828993,0.844582228229861,4.44567085831547,0.00838052217267758,0.0061789371053689,0.0174744610830365,23,90.2,1,1,2
-0.669186024364581,0.851374119630047,4.46613788053267,0.010486967117662,0.00777064076138456,0.0220214979918335,24,94.3,1,1,2
-0.645725212990406,0.811578061046127,4.42331607607763,0.0106132952501509,0.00789926617955472,0.0224604008082789,25,98.4,1,1,2
-0.675187541013119,0.747522394059908,4.46266930521086,0.00837519009864029,0.00628026136225887,0.0178071092694497,26,102.5,1,1,2
NaN,NaN,NaN,NaN,NaN,NaN,27,106.6,1,1,2
-0.835863193148968,0.735320017594943,4.25940740371389,0.00912451456073865,0.00691963076716221,0.0196505093713031,28,110.7,1,1,2
-1.08735996603994,0.777624516864712,4.15475915309284,0.011618654494382,0.00885936755579488,0.0251902976315682,29,114.8,1,1,2
-1.37931634728059,0.790419167814611,4.09783933605722,0.0106441859401824,0.00816180937473275,0.0232342936938205,30,118.9,1,1,2
-1.78215279266642,0.820489372129888,4.08991962222923,0.00835588268296851,0.00644327253057982,0.018363629070441,31,123,1,1,2
-2.03323431057866,0.729390103911105,3.97028250617939,0.00879720756984122,0.00682199556383801,0.0194655868563516,32,127.1,1,1,2
-2.30785317961559,0.639481914385655,3.96242589755486,0.00946745299444757,0.00738350610558245,0.021092032450355,33,131.2,1,1,2
-2.56726144476737,0.608326068098531,3.97825843804483,0.0103477528456917,0.00811610299408134,0.0232112268426158,34,135.3,1,1,2
