Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
0.46141233798092,1.54893374590558,2.68680736323211,0.0109729728060319,0.0062347433654745,0.0161459379669627,1,0,1,1,4
0.42441013460347,1.51460572967946,2.73579548068093,0.011617636496841,0.00654512470981403,0.0168832343824047,2,2.05,1,1,4
0.463313660203774,1.56156930484094,2.65112792338178,0.0110437506481789,0.00617668811559583,0.0158773882153733,3,4.1,1,1,4
0.430672171999838,1.58449919566106,2.69935327044796,0.0104326282478632,0.00582789718240911,0.0149719752821707,4,6.15,1,1,4
0.430383151144446,1.57716635530629,2.69692221230839,0.0142527895362622,0.00815782701864059,0.0211988543157252,5,8.2,1,1,4
0.403309468419587,1.65093983606507,2.67947017783683,0.0146482817233338,0.00854082627459457,0.022374790652484,6,10.25,1,1,4
0.485827518788064,1.67313133956117,2.68550825125308,0.0111591020998721,0.00652914769800689,0.0171295489549831,7,12.3,1,1,4
0.608952302522927,1.66231460394639,2.67755764638826,0.0114929911385286,0.00671969928633474,0.0176235290172105,8,14.35,1,1,4
0.613360092637688,1.61767992753029,2.60673588386127,0.0122384626605101,0.00707809040499159,0.018477749190118,9,16.4,1,1,4
0.671642661839813,1.75338711173551,2.45125885399515,0.0122693690185611,0.00720766357876578,0.0189429013056387,10,18.45,1,1,4
0.691993298767388,1.68781812721171,2.43174003331581,0.0124395974337325,0.00714834420218644,0.0186074661987781,11,20.5,1,1,4
0.603259479121761,1.72808301220196,2.3448997091699,0.0130223093098774,0.00739945577885549,0.0191631871796818,12,22.55,1,1,4
0.633853456861601,1.80776444621654,2.31185793627848,0.0114988253685401,0.00661644496877917,0.0172344840242231,13,24.6,1,1,4
0.567944710640217,1.77453881176799,2.31388565484826,0.0125914869408077,0.00729269988872948,0.0190506738259838,14,26.65,1,1,4
0.543234889804804,1.75879391026955,2.24584853409791,0.00946447895841642,0.00566173257391353,0.0149910157647239,15,28.7,1,1,4
0.482289312093865,1.77182542996219,2.35047202060676,0.00864976262468011,0.00534790030909862,0.014337852223604,16,30.75,1,1,4
0.448878853712895,1.82780546102276,2.39525270929094,0.0100825509350143,0.00647481366862946,0.0175911311375801,17,32.8,1,1,4
0.39621189330268,1.89005947677285,2.38026983456297,0.00994398680533931,0.00649109134868068,0.0177313824535315,18,34.85,1,1,4
0.352973938191444,1.87678403550824,2.41472830085361,0.00932322342212594,0.00595016548190569,0.016143524672084,19,36.9,1,1,4
0.245788308708782,1.98298134608998,2.39022978126555,0.0100271673650821,0.00644875778178196,0.0175314734717752,20,38.95,1,1,4
0.224598236138661,1.99250633280002,2.45010023598177,0.0090225267415237,0.00577981853667258,0.0156938478102379,21,41,1,1,4
0.206034910497705,1.90651534452241,2.5279732536733,0.00971079101892939,0.00602501264404526,0.0161760465110266,22,43.05,1,1,4
0.325770509711638,1.80478485138718,2.52391529393298,0.00912542934255174,0.00565056639203291,0.0151583585569254,23,45.1,1,1,4
0.318261802112654,1.73713854190966,2.54954325559514,0.0112187999216627,0.0072373661609554,0.0196896999669382,24,47.15,1,1,4
0.358409946087181,1.73280349872048,2.62395379343808,0.00847891740355931,0.00539797880780412,0.014621049760676,25,49.2,1,1,4
0.352199634590864,1.69761562842487,2.60968484484036,0.00893941091377344,0.00571705413181159,0.0155093056592254,26,51.25,1,1,4
0.318601441903449,1.67956126128222,2.62078013040732,0.00940568522854808,0.0060651996787346,0.0164988865170026,27,53.3,1,1,4
0.339190826351967,1.69518014014495,2.57193206801943,0.00967415653251638,0.00629649363595539,0.0171788541472537,28,55.35,1,1,4
0.383960563625212,1.65340963723064,2.62370940822235,0.00921782529717808,0.00599373001992616,0.0163483126183404,29,57.4,1,1,4
0.317080693322361,1.68234355404778,2.56314945466028,0.00982209016904235,0.00637640011206033,0.0173831453579249,30,59.45,1,1,4
0.436971734849334,1.58871337707886,2.59615653313579,0.00914237472999744,0.00590058376623318,0.0160547191680387,31,61.5,1,1,4
0.464790218946492,1.58601479167349,2.58158639518941,0.00962722067980847,0.00616471874037685,0.0167301663682994,32,63.55,1,1,4
0.453941928751288,1.4964173486326,2.57595759252605,0.00737616898048938,0.00488498480241136,0.0134001277089471,33,65.6,1,1,4
0.515720649363125,1.50878588459815,2.60028842716211,0.0077530573030658,0.00499074006091044,0.0135675152928454,34,67.65,1,1,4
0.504874439755338,1.65915905452458,2.57343936313477,0.00813623435351141,0.00528767752303927,0.0144195378101646,35,69.7,1,1,4
0.459461884224693,1.62657769178445,2.67051887755457,0.00849867237633965,0.00539720958300346,0.01460706835475,36,71.75,1,1,4
0.454383900174486,1.69370751711672,2.68583779418916,0.00895400127548751,0.00564039058183423,0.0152233204484794,37,73.8,1,1,4
0.501058608458731,1.6851097467398,2.59828958516139,0.0117434627744679,0.00726285657538634,0.0194776207103617,38,75.85,1,1,4
0.55703866826339,1.68358374841186,2.62416303002622,0.00975043683226477,0.00597779737014944,0.0159773976298315,39,77.9,1,1,4
0.538270563921361,1.74244739707661,2.52511529328493,0.0104116079641301,0.00634929489137819,0.0169376063534804,40,79.95,1,1,4
0.41488074741276,1.697624041257,2.6581472884718,0.00973005954537843,0.00580926042176746,0.0153681503873653,41,82,1,1,4
0.475633421787065,1.66892389437513,2.58906487371298,0.00975726301650627,0.00581149007559755,0.0153608195011006,42,84.05,1,1,4
0.48935525802094,1.72841593377484,2.68346020554313,0.0106403601220945,0.00638121311949795,0.0169121539448057,43,86.1,1,1,4
0.611274301908543,1.7755165191137,2.69703488820651,0.0103599786529818,0.0061562643624506,0.0162562388524404,44,88.15,1,1,4
0.644792096947586,1.72140724973923,2.69790670978551,0.0116200800537875,0.00687796116323713,0.0181329059646529,45,90.2,1,1,4
0.619803525585257,1.7177927279502,2.65341469535869,0.0116780349830233,0.00703033992308384,0.0186609904236851,46,92.25,1,1,4
0.596171024220713,1.80224003712916,2.67030041905109,0.0112381944614763,0.00670898766524124,0.0177490898592283,47,94.3,1,1,4
0.467499661258263,1.78148545760237,2.4719222361032,0.0130051434209208,0.00797734169195461,0.0213265041163875,48,96.35,1,1,4
0.532335406060492,1.70286972424425,2.6706050208201,0.011526387115371,0.00741364549337826,0.0201500630694424,49,98.4,1,1,4
0.52018829279268,1.81643340186363,2.58735041349586,0.0125566317250635,0.00811019707249612,0.022042141518259,50,100.45,1,1,4
0.726925796993125,1.78406233891895,2.64029419656474,0.011663297613169,0.00755755833517937,0.0205898552965932,51,102.5,1,1,4
0.747848335660501,1.82270178918623,2.6203150445124,0.0107883059140364,0.00696357054979388,0.018947607364955,52,104.55,1,1,4
0.764005587275449,1.90734909349602,2.68836516273963,0.011441946648243,0.00731320954981952,0.0198352451691546,53,106.6,1,1,4
0.737321994347114,1.90855839726069,2.76671653906294,0.0116069319348613,0.007513437542642,0.0204646115236593,54,108.65,1,1,4
0.844274649736428,1.87294583923723,2.70809775713914,0.00757818023907019,0.00495868785312401,0.0135529375699659,55,110.7,1,1,4
0.919029523021075,1.86353401634585,2.69128647248196,0.00914078601543442,0.00611773161157433,0.0168426853097672,56,112.75,1,1,4
0.905446163515219,1.89659118863283,2.76282855436139,0.00970814036448572,0.00649081426895575,0.017857306839962,57,114.8,1,1,4
0.884893176113355,1.89034812927184,2.80564963014958,0.0156467861411225,0.0104084780719892,0.0285902035150886,58,116.85,1,1,4
0.774917734860702,1.87280497872121,2.85630615936574,0.0115069167544073,0.00771345786652732,0.0212340549371316,59,118.9,1,1,4
0.811842822813897,1.91601533828062,2.83318518557235,0.00960471030234318,0.00652050165148384,0.0180181755132116,60,120.95,1,1,4
0.783062120558518,1.85451065156967,2.87115104269251,0.00848376698859822,0.00574841218326111,0.0158739757685264,61,123,1,1,4
0.849211042248458,1.83866259667477,2.85467683788111,0.00966228675495648,0.00643195426536387,0.0176704589294381,62,125.05,1,1,4
0.858727677939595,1.8392418084716,2.86897196141252,0.00995323072228935,0.00663111038891361,0.0182223119833904,63,127.1,1,1,4
0.850841418162128,1.70134545378321,2.83094034738688,0.00882335800555423,0.00579086343492214,0.0158414060778749,64,129.15,1,1,4
0.845634736574541,1.64204716310764,2.85094339454253,0.0135226895805094,0.00885991649456438,0.0242237595713481,65,131.2,1,1,4
0.920438733947838,1.61876692407802,2.88560999726704,0.00985472715097208,0.00653459998413164,0.0179318807692616,66,133.25,1,1,4
0.834955894597655,1.79172561690124,2.94968596040131,0.00975048801912613,0.00644223089460648,0.017658264547919,67,135.3,1,1,4
0.874684521059505,1.84722299456284,2.9049223721342,0.00831800162542694,0.00548653568506121,0.0150311956303852,68,137.35,1,1,4
0.87455460329429,1.70630275209115,2.87540916773373,0.00659489885613209,0.0042657305394187,0.0116153201660957,69,139.4,1,1,4
0.799914994210659,1.69158961917872,2.90325573747552,0.00821114189281082,0.00529591931559813,0.0144069820640167,70,141.45,1,1,4
0.884075807775238,1.80566304833995,2.8382573505091,0.00959881632895583,0.00608199229713614,0.0164489573252119,71,143.5,1,1,4
0.858338912183152,1.81555560401423,2.8112751762345,0.00965174938041704,0.00610427570027937,0.0164984651373975,72,145.55,1,1,4
0.959533119651614,1.930398376253,2.79353646244366,0.00967253272217934,0.00610018252113461,0.0164704640322143,73,147.6,1,1,4
0.962703577464724,1.84555025945511,2.75943867527379,0.00870397032695266,0.00563039253406995,0.0153307519208327,74,149.65,1,1,4
0.83665299286793,1.84010295783251,2.77561633447202,0.0113222366014119,0.00750403150009826,0.0205891379471474,75,151.7,1,1,4
0.831809757659735,1.769254954638,2.70598095250499,0.00681078271784445,0.00452992793428333,0.0124427470244475,76,153.75,1,1,4
0.832943679370122,1.8226336770208,2.71300620454258,0.00984439670781241,0.0064699731318261,0.0177064076832729,77,155.8,1,1,4
0.89440093889163,1.79168463324408,2.74398479439954,0.0118006604673557,0.00751251845790891,0.0203492305315204,78,157.85,1,1,4
0.837636821336482,1.7835006056085,2.7181850432614,0.0102517832202107,0.0064779904013843,0.0175013320668983,79,159.9,1,1,4
0.857982152249524,1.81816220662857,2.6504466927935,0.00813029932329606,0.00500756209619567,0.0134077118392085,80,161.95,1,1,4
0.843918463932622,1.91333787858173,2.64118571709927,0.00735704913676084,0.00455265892582992,0.0122103558647411,81,164,1,1,4
0.843259263111106,1.79866508338368,2.66609062708983,0.00979329516957482,0.00601725852342434,0.0160965809006856,82,166.05,1,1,4
0.874181632058255,1.88326981096949,2.61133019972416,0.0107395874433171,0.00661597922611172,0.0177159560069768,83,168.1,1,1,4
0.877506609844512,1.87626253765833,2.63341965928708,0.0115497097028844,0.00712023617592766,0.0190714871359822,84,170.15,1,1,4
0.870019065548977,1.84575882814313,2.53016179441505,0.0102032682897976,0.00616264860120816,0.0163773803316637,85,172.2,1,1,4
0.865159161287012,1.90967257573585,2.54024772585829,0.0109318293565467,0.00659562070351415,0.0175054857523748,86,174.25,1,1,4
0.856890437918229,1.91650016877476,2.58862167135663,0.00607982752079915,0.00372277278985163,0.00994553436643545,87,176.3,1,1,4
0.845161565053946,2.10224467171894,2.55102865586677,0.00674924350484399,0.00428703253963869,0.0116038735110877,88,178.35,1,1,4
0.964996312439566,2.15150338471038,2.58327844465157,0.00704316542276368,0.00457380815949033,0.0124705263868335,89,180.4,1,1,4
0.919727572298794,2.19400244331194,2.58481695106421,0.00692499981933837,0.00447250064175337,0.0121725824061667,90,182.45,1,1,4
0.862288712440886,2.11757776446886,2.49415188905112,0.0070097347292624,0.00445131425782558,0.0120468972958708,91,184.5,1,1,4
0.951793418503319,2.05632488111593,2.64613391794236,0.00947846868015038,0.00588936437733535,0.0158180926523882,92,186.55,1,1,4
0.937283613463752,2.0248229034581,2.49181596649237,0.00993074182615719,0.00601194918734917,0.0159727730624251,93,188.6,1,1,4
0.987836613320169,2.05000481753493,2.51081743903031,0.00719220345997558,0.00446001918287484,0.0119708566543333,94,190.65,1,1,4
0.979194252213813,2.24423467556405,2.47124485443855,0.00854149256728085,0.00519649251216094,0.0138502264066201,95,192.7,1,1,4
1.04032380815518,2.22599707637993,2.54457410562913,0.00812717193393519,0.00485702080863839,0.012855320755807,96,194.75,1,1,4
1.01766143404783,2.09440419392793,2.57383321286927,0.00834663051053822,0.00511488872133233,0.0136687767687135,97,196.8,1,1,4
0.902861798400416,2.01026780202448,2.60468446438855,0.0110878434490758,0.00670955912376089,0.0178439042274998,98,198.85,1,1,4
0.937807481149617,1.94805437923824,2.60518416013392,0.0106183049763789,0.00633961511412589,0.0167716511810201,99,200.9,1,1,4
0.912699922158023,2.00831393346682,2.49087826828726,0.00841235178612764,0.00512346760724796,0.0136609352635794,100,202.95,1,1,4
0.912432364109721,2.03301091113941,2.50880321642094,0.0065166124993792,0.00392590411989981,0.0104237269756516,101,205,1,1,4
0.900147794501316,2.01655714276896,2.46816769374196,0.00862640874257693,0.0051475348414884,0.0136153430488516,102,207.05,1,1,4
0.944059734791843,2.02184468936619,2.48658502685914,0.00734983574425016,0.0044032947224628,0.0116655511267292,103,209.1,1,1,4
0.862162615860034,2.00845393367669,2.51906509705872,0.00768680110428278,0.00463648818841526,0.0123167882136814,104,211.15,1,1,4
0.864244274351679,2.0373364643907,2.55829416394873,0.00847259015698483,0.00527352012576592,0.014173056848431,105,213.2,1,1,4
0.900333970788851,2.02959888083325,2.53265833294451,0.00816919401249954,0.00511670441838131,0.0137833229707317,106,215.25,1,1,4
1.02316708987244,2.03738347633955,2.4418157309919,0.0081064385641857,0.00508331507158918,0.0136977745687362,107,217.3,1,1,4
0.949752183906725,2.01403023321126,2.45683319181158,0.00854225780016814,0.00542589701906124,0.0146862871948342,108,219.35,1,1,4
0.965219140349619,1.99550120608862,2.44943354760094,0.00787183175130966,0.00498502204855606,0.0134790098185544,109,221.4,1,1,4
0.908861891129032,2.11579965004033,2.44591647653693,0.00793823423032576,0.00509263144377905,0.013829763666965,110,223.45,1,1,4
0.989383350708065,2.13729512104469,2.44757888134938,0.00748349073163673,0.00467597818115382,0.0125837421253694,111,225.5,1,1,4
1.06236203727848,2.0663291588757,2.40233483909799,0.00795015056316191,0.00492568039922708,0.0132166106026612,112,227.55,1,1,4
1.00763052852383,2.0044903342922,2.42440325336876,0.00736847850177095,0.00442213288137491,0.0117237373380308,113,229.6,1,1,4
1.03399758342858,2.03811831250568,2.37620257531031,0.00752995942071455,0.00456091422316144,0.0121352883052919,114,231.65,1,1,4
1.02885403026251,2.18414967265592,2.33121737405178,0.00825963382239556,0.005037756231924,0.0134391105728119,115,233.7,1,1,4
1.08311736275664,2.16247737973082,2.27023562369666,0.0083478445341896,0.00514441232664323,0.013776573029469,116,235.75,1,1,4
1.14471055142078,2.10496903274838,2.34594547124124,0.00688102228594142,0.0043512270661708,0.011760151713107,117,237.8,1,1,4
1.14909560356725,2.17892909386903,2.21963473380997,0.00747211581388711,0.00475336411678772,0.0128723081513542,118,239.85,1,1,4
1.13982906847641,2.14238399756616,2.2224893413995,0.00869440578812373,0.00546018648584532,0.014697489332171,119,241.9,1,1,4
